disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2
126,126.00199890136719,365,RUS,640,TUR,1853,1,2,1853,25,2,1853,4,3,0,7,3,0,2,1,1,1,2,0,7,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,25,25,7,7,0,49,49,0,0,0,0,0,0
126,126.00199890136719,640,TUR,365,RUS,1853,1,2,1853,25,2,1853,3,3,0,7,3,0,2,1,0,0,0,0,0,1,1,1,1,2,0,7,3,0,3,2,3,1,0,1,25,25,7,0,7,49,0,49,0,0,0,0,0
127,127.0009994506836,200,UKG,255,GMY,1921,3,3,1921,5,11,1921,6,1,0,16,4,0,4,1,1,0,0,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,248,248,14,14,0,84,84,0,0,0,0,0,0
127,127.0009994506836,255,GMY,200,UKG,1921,3,3,1921,5,11,1921,6,1,0,16,4,0,4,1,0,0,0,0,0,1,1,1,0,0,0,16,4,1,3,1,3,1,0,1,248,248,14,0,14,84,0,84,0,0,0,0,0
127,127.00199890136719,211,BEL,255,GMY,1921,3,3,1921,5,11,1921,6,1,0,16,4,0,4,1,1,0,0,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,248,248,14,14,0,84,84,0,0,0,0,0,0
127,127.00199890136719,255,GMY,211,BEL,1921,3,3,1921,5,11,1921,6,1,0,16,4,0,4,1,0,0,0,0,0,1,1,1,0,0,0,16,4,1,3,1,3,1,0,1,248,248,14,0,14,84,0,84,0,0,0,0,0
127,127.00299835205078,220,FRN,255,GMY,1921,3,3,1921,5,11,1921,6,1,0,16,4,0,4,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,248,248,14,14,0,84,84,0,0,0,0,0,0
127,127.00299835205078,255,GMY,220,FRN,1921,3,3,1921,5,11,1921,6,1,0,16,4,0,4,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,1,248,248,14,0,14,84,0,84,0,0,0,0,0
127,127.00399780273438,255,GMY,325,ITA,1921,5,5,1921,5,5,1921,6,1,0,4,2,0,4,1,0,0,0,0,0,1,1,1,0,0,0,4,2,0,3,2,3,1,0,1,1,1,3,0,3,8,84,8,0,0,0,0,0
127,127.00399780273438,325,ITA,255,GMY,1921,5,5,1921,5,5,1921,6,1,0,4,2,0,4,1,1,0,0,0,4,2,0,0,0,0,0,0,1,1,2,3,1,3,0,1,1,1,3,3,0,8,8,84,0,0,0,0,0
128,128.00100708007812,200,UKG,640,TUR,1905,11,1,1905,6,12,1905,4,1,0,16,4,0,5,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,330,330,14,14,0,84,84,0,0,0,0,0,0
128,128.00100708007812,640,TUR,200,UKG,1905,11,1,1905,6,12,1905,3,1,0,16,4,0,5,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,1,330,330,14,0,14,84,0,84,0,0,0,0,0
128,128.0019989013672,220,FRN,640,TUR,1905,11,1,1905,6,12,1905,4,1,0,16,4,0,5,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,330,330,14,14,0,84,84,20,0,0,0,0,0
128,128.0019989013672,640,TUR,220,FRN,1905,11,1,1905,6,12,1905,3,1,0,16,4,0,5,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,1,330,330,14,0,14,84,20,84,0,0,0,0,0
128,128.0030059814453,300,AUH,640,TUR,1905,11,1,1905,6,12,1905,4,1,0,16,4,0,5,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,330,330,14,14,0,84,84,0,0,0,0,0,0
128,128.0030059814453,640,TUR,300,AUH,1905,11,1,1905,6,12,1905,3,1,0,16,4,0,5,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,1,330,330,14,0,14,84,0,84,0,0,0,0,0
128,128.00399780273438,325,ITA,640,TUR,1905,11,1,1905,6,12,1905,4,1,0,16,4,0,5,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,330,330,14,14,0,84,84,0,0,0,0,0,0
128,128.00399780273438,640,TUR,325,ITA,1905,11,1,1905,6,12,1905,3,1,0,16,4,0,5,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,1,330,330,14,0,14,84,0,84,0,0,0,0,0
128,128.0050048828125,365,RUS,640,TUR,1905,11,1,1905,6,12,1905,4,1,0,16,4,0,5,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,330,330,14,14,0,84,84,0,0,0,0,0,0
128,128.0050048828125,640,TUR,365,RUS,1905,11,1,1905,6,12,1905,3,1,0,16,4,0,5,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,1,330,330,14,0,14,84,0,84,0,0,0,0,0
129,129.00100708007812,710,CHN,740,JPN,1931,18,9,1931,31,5,1933,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,1,105,105,20,20,20,100,100,100,0,0,0,0,0
129,129.00100708007812,710,CHN,740,JPN,1932,18,9,1931,31,5,1933,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,2,366,471,20,20,20,100,100,100,0,0,0,0,0
129,129.00100708007812,710,CHN,740,JPN,1933,18,9,1931,31,5,1933,2,2,6,22,5,1,1,1,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,3,1,1,3,152,623,20,20,20,100,100,100,0,0,0,0,0
129,129.00100708007812,740,JPN,710,CHN,1931,18,9,1931,31,5,1933,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,1,105,105,20,20,20,100,100,100,0,0,0,0,0
129,129.00100708007812,740,JPN,710,CHN,1932,18,9,1931,31,5,1933,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,2,366,471,20,20,20,100,100,100,0,0,0,0,0
129,129.00100708007812,740,JPN,710,CHN,1933,18,9,1931,31,5,1933,1,2,6,22,5,1,1,1,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,3,152,623,20,20,20,100,100,100,0,0,0,0,0
131,131.00100708007812,365,RUS,730,KOR,1899,14,9,1899,30,4,1900,0,0,0,8,3,0,1,2,1,1,4,0,8,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,109,109,7,7,0,49,49,100,0,0,0,0,0
131,131.00100708007812,365,RUS,730,KOR,1900,14,9,1899,30,4,1900,4,1,0,8,3,0,1,2,1,1,4,0,8,3,1,0,0,0,0,0,1,1,1,3,1,3,0,2,121,230,7,7,0,49,49,100,0,0,0,0,0
131,131.00100708007812,730,KOR,365,RUS,1899,14,9,1899,30,4,1900,0,0,0,8,3,0,1,2,0,0,0,0,0,1,1,1,1,4,0,8,3,1,3,1,3,1,0,1,109,109,7,0,7,49,100,49,0,0,0,0,0
131,131.00100708007812,730,KOR,365,RUS,1900,14,9,1899,30,4,1900,3,1,0,8,3,0,1,2,0,0,0,0,0,1,1,1,1,4,0,8,3,1,3,1,3,1,0,2,121,230,7,0,7,49,100,49,0,0,0,0,0
131,131.0019989013672,365,RUS,740,JPN,1900,16,3,1900,30,4,1900,4,1,0,12,3,0,1,2,1,1,4,0,8,3,1,0,0,0,0,12,3,0,1,4,1,3,0,1,46,46,10,7,10,82,49,82,0,0,0,0,0
131,131.0019989013672,740,JPN,365,RUS,1900,16,3,1900,30,4,1900,3,1,0,12,3,0,1,2,0,0,0,0,12,3,0,1,1,4,0,8,3,1,4,1,3,1,0,1,46,46,10,10,7,82,82,49,0,0,0,0,0
133,133.00100708007812,200,UKG,368,LIT,1923,13,1,1923,15,1,1923,6,1,0,8,3,0,1,3,0,0,0,0,8,3,0,1,1,1,0,0,1,1,4,1,3,1,0,1,3,3,7,7,0,49,49,49,0,0,0,0,0
133,133.00100708007812,368,LIT,200,UKG,1923,13,1,1923,15,1,1923,6,1,0,8,3,0,1,3,1,1,1,0,0,1,1,0,0,0,0,8,3,0,1,4,1,3,0,1,3,3,7,0,7,49,0,49,0,0,0,0,0
133,133.0019989013672,220,FRN,368,LIT,1923,11,1,1923,15,1,1923,6,1,0,18,4,0,1,3,0,0,0,-9,18,4,1,1,1,1,-9,16,4,1,3,1,3,1,0,1,5,5,17,17,14,75,75,84,0,0,0,0,0
133,133.0019989013672,368,LIT,220,FRN,1923,11,1,1923,15,1,1923,6,1,0,18,4,0,1,3,1,1,1,-9,16,4,1,0,0,0,-9,18,4,1,1,3,1,3,0,1,5,5,17,14,17,75,84,75,0,0,0,0,0
133,133.0030059814453,325,ITA,368,LIT,1923,13,1,1923,15,1,1923,6,1,0,8,3,0,1,3,0,0,0,0,8,3,0,1,1,1,0,0,1,1,4,1,3,1,0,1,3,3,7,7,0,49,49,0,0,0,0,0,0
133,133.0030059814453,368,LIT,325,ITA,1923,13,1,1923,15,1,1923,6,1,0,8,3,0,1,3,1,1,1,0,0,1,1,0,0,0,0,8,3,0,1,4,1,3,0,1,3,3,7,0,7,49,0,49,0,0,0,0,0
134,134.00100708007812,255,GMY,368,LIT,1939,20,3,1939,23,3,1939,4,3,0,16,4,0,1,1,1,1,1,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,4,4,14,14,0,84,84,84,0,0,0,0,0
134,134.00100708007812,368,LIT,255,GMY,1939,20,3,1939,23,3,1939,3,3,0,16,4,0,1,1,0,0,0,0,0,1,1,1,1,1,0,16,4,1,3,1,3,1,0,1,4,4,14,0,14,84,84,84,0,0,0,0,0
135,135.00100708007812,70,MEX,200,UKG,1861,31,10,1861,8,4,1862,0,0,0,18,4,0,3,1,0,0,0,0,18,4,1,1,1,3,0,16,4,1,3,1,3,1,0,1,62,62,17,17,14,75,75,84,0,0,1,0,0
135,135.00100708007812,70,MEX,200,UKG,1862,31,10,1861,8,4,1862,1,2,6,18,4,0,3,1,0,0,0,5,18,4,1,1,1,3,-9,16,4,1,3,1,3,1,0,2,99,161,17,17,14,75,75,84,0,0,1,0,0
135,135.00100708007812,200,UKG,70,MEX,1861,31,10,1861,8,4,1862,0,0,0,18,4,0,3,1,1,1,3,0,16,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,62,62,17,14,17,75,84,75,0,0,1,0,0
135,135.00100708007812,200,UKG,70,MEX,1862,31,10,1861,8,4,1862,2,2,6,18,4,0,3,1,1,1,3,-9,16,4,1,0,0,0,5,18,4,1,1,3,1,3,0,2,99,161,17,14,17,75,84,75,0,0,1,0,0
135,135.0019989013672,70,MEX,220,FRN,1861,31,10,1861,5,2,1867,0,0,0,16,4,0,3,1,0,0,0,0,16,4,1,1,1,3,0,16,4,1,3,1,3,1,0,1,62,62,14,14,14,84,84,84,0,0,1,0,0
135,135.0019989013672,70,MEX,220,FRN,1862,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,0,0,0,0,22,5,1,1,1,3,0,22,5,1,3,1,3,1,1,2,365,427,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,70,MEX,220,FRN,1863,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,0,0,0,0,22,5,1,1,1,3,0,22,5,1,3,1,3,1,1,3,365,792,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,70,MEX,220,FRN,1864,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,0,0,0,0,22,5,1,1,1,3,0,22,5,1,3,1,3,1,1,4,366,1158,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,70,MEX,220,FRN,1865,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,0,0,0,0,22,5,1,1,1,3,0,22,5,1,3,1,3,1,1,5,365,1523,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,70,MEX,220,FRN,1866,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,0,0,0,0,22,5,1,1,1,3,0,22,5,1,3,1,3,1,1,6,365,1888,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,70,MEX,220,FRN,1867,31,10,1861,5,2,1867,1,2,6,22,5,1,3,1,0,0,0,6,22,5,1,1,1,3,6,22,5,1,3,1,3,1,1,7,37,1925,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,220,FRN,70,MEX,1861,31,10,1861,5,2,1867,0,0,0,16,4,0,3,1,1,1,3,0,16,4,1,0,0,0,0,16,4,1,1,3,1,3,0,1,62,62,14,14,14,84,84,84,0,0,1,0,0
135,135.0019989013672,220,FRN,70,MEX,1862,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,1,1,3,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,2,365,427,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,220,FRN,70,MEX,1863,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,1,1,3,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,3,365,792,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,220,FRN,70,MEX,1864,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,1,1,3,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,4,366,1158,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,220,FRN,70,MEX,1865,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,1,1,3,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,5,365,1523,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,220,FRN,70,MEX,1866,31,10,1861,5,2,1867,0,0,0,22,5,1,3,1,1,1,3,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,6,365,1888,20,20,20,100,100,100,0,0,1,0,0
135,135.0019989013672,220,FRN,70,MEX,1867,31,10,1861,5,2,1867,2,2,6,22,5,1,3,1,1,1,3,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,7,37,1925,20,20,20,100,100,100,0,0,1,0,0
135,135.0030059814453,70,MEX,230,SPN,1861,31,10,1861,8,4,1862,0,0,0,18,4,0,3,1,0,0,0,0,18,4,1,1,1,3,0,16,4,1,3,1,3,1,0,1,62,62,17,17,14,75,75,84,0,0,1,0,0
135,135.0030059814453,70,MEX,230,SPN,1862,31,10,1861,8,4,1862,1,2,6,18,4,0,3,1,0,0,0,5,18,4,1,1,1,3,-9,16,4,1,3,1,3,1,0,2,99,161,17,17,14,75,75,84,0,0,1,0,0
135,135.0030059814453,230,SPN,70,MEX,1861,31,10,1861,8,4,1862,0,0,0,18,4,0,3,1,1,1,3,0,16,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,62,62,17,14,17,75,84,75,0,0,1,0,0
135,135.0030059814453,230,SPN,70,MEX,1862,31,10,1861,8,4,1862,2,2,6,18,4,0,3,1,1,1,3,-9,16,4,1,0,0,0,5,18,4,1,1,3,1,3,0,2,99,161,17,14,17,75,84,75,0,0,1,0,0
136,136.00100708007812,2,USA,70,MEX,1913,15,7,1913,23,11,1914,0,0,0,18,4,0,1,1,0,1,3,2,18,4,1,1,0,0,4,17,4,1,3,1,3,1,0,1,170,170,17,17,15,75,75,81,0,0,0,0,0
136,136.00100708007812,2,USA,70,MEX,1914,15,7,1913,23,11,1914,4,3,4,18,4,0,1,1,0,1,3,2,18,4,1,1,0,0,4,17,4,1,3,1,3,1,0,2,328,498,17,17,15,75,75,81,0,0,0,0,0
136,136.00100708007812,70,MEX,2,USA,1913,15,7,1913,23,11,1914,0,0,0,18,4,0,1,1,1,0,0,4,17,4,1,0,1,3,2,18,4,1,1,3,1,3,0,1,170,170,17,15,17,75,81,75,0,0,0,0,0
136,136.00100708007812,70,MEX,2,USA,1914,15,7,1913,23,11,1914,3,3,4,18,4,0,1,1,1,0,0,4,17,4,1,0,1,3,2,18,4,1,1,3,1,3,0,2,328,498,17,15,17,75,81,75,0,0,0,0,0
137,137.00100708007812,200,UKG,235,POR,1831,4,5,1831,11,5,1831,5,3,0,8,3,0,1,1,1,1,2,0,8,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,8,8,7,7,0,49,49,81,0,0,0,0,0
137,137.00100708007812,235,POR,200,UKG,1831,4,5,1831,11,5,1831,5,3,0,8,3,0,1,1,0,0,0,0,0,1,1,1,1,2,0,8,3,1,3,1,3,1,0,1,8,8,7,0,7,49,75,49,0,0,0,0,0
139,139.00100708007812,710,CHN,740,JPN,1934,1,12,1934,2,2,1935,0,0,0,19,4,1,1,1,1,0,0,0,19,4,1,0,1,1,0,18,4,1,1,3,1,3,0,1,31,31,16,16,17,65,65,75,0,0,0,0,0
139,139.00100708007812,710,CHN,740,JPN,1935,1,12,1934,2,2,1935,3,2,2,19,4,1,1,1,1,0,0,2,19,4,1,0,1,1,1,18,4,1,1,3,1,3,0,2,34,65,16,16,17,65,65,75,0,0,0,0,0
139,139.00100708007812,740,JPN,710,CHN,1934,1,12,1934,2,2,1935,0,0,0,19,4,1,1,1,0,1,1,0,18,4,1,1,0,0,0,19,4,1,3,1,3,1,0,1,31,31,16,17,16,65,75,65,0,0,0,0,0
139,139.00100708007812,740,JPN,710,CHN,1935,1,12,1934,2,2,1935,4,2,2,19,4,1,1,1,0,1,1,1,18,4,1,1,0,0,2,19,4,1,3,1,3,1,0,2,34,65,16,17,16,65,75,65,0,0,0,0,0
141,141.00100708007812,200,UKG,640,TUR,1880,7,6,1880,25,2,1881,0,0,0,8,3,0,7,1,1,1,2,0,8,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,208,208,7,7,0,49,49,75,0,0,0,0,0
141,141.00100708007812,200,UKG,640,TUR,1881,7,6,1880,25,2,1881,4,1,0,8,3,0,7,1,1,1,2,0,8,3,1,0,0,0,0,0,1,1,1,3,1,3,0,2,57,265,7,7,0,49,49,75,0,0,0,0,0
141,141.00100708007812,640,TUR,200,UKG,1880,7,6,1880,25,2,1881,0,0,0,8,3,0,7,1,0,0,0,0,0,1,1,1,1,2,0,8,3,1,3,1,3,1,0,1,208,208,7,0,7,49,75,49,0,0,0,0,0
141,141.00100708007812,640,TUR,200,UKG,1881,7,6,1880,25,2,1881,3,1,0,8,3,0,7,1,0,0,0,0,0,1,1,1,1,2,0,8,3,1,3,1,3,1,0,2,57,265,7,0,7,49,75,49,0,0,0,0,0
141,141.0019989013672,220,FRN,640,TUR,1880,1,7,1880,25,11,1880,4,1,0,8,3,0,7,1,1,1,2,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,148,148,7,7,0,49,49,0,0,0,0,0,0
141,141.0019989013672,640,TUR,220,FRN,1880,1,7,1880,25,11,1880,3,1,0,8,3,0,7,1,0,0,0,0,0,1,1,1,1,2,0,8,3,0,3,2,3,1,0,1,148,148,7,0,7,49,49,49,0,0,0,0,0
141,141.0030059814453,255,GMY,640,TUR,1880,14,9,1880,25,11,1880,4,1,0,8,3,0,7,1,1,1,2,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,73,73,7,7,0,49,49,49,0,0,0,0,0
141,141.0030059814453,640,TUR,255,GMY,1880,14,9,1880,25,11,1880,3,1,0,8,3,0,7,1,0,0,0,0,0,1,1,1,1,2,0,8,3,0,3,2,3,1,0,1,73,73,7,0,7,49,0,49,0,0,0,0,0
141,141.00399780273438,300,AUH,640,TUR,1880,14,9,1880,25,11,1880,4,1,0,8,3,0,7,1,1,1,2,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,73,73,7,7,0,49,49,0,0,0,0,0,0
141,141.00399780273438,640,TUR,300,AUH,1880,14,9,1880,25,11,1880,3,1,0,8,3,0,7,1,0,0,0,0,0,1,1,1,1,2,0,8,3,0,3,2,3,1,0,1,73,73,7,0,7,49,0,49,0,0,0,0,0
141,141.0050048828125,325,ITA,640,TUR,1880,14,9,1880,25,11,1880,4,1,0,8,3,0,7,1,1,1,2,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,73,73,7,7,0,49,49,0,0,0,0,0,0
141,141.0050048828125,640,TUR,325,ITA,1880,14,9,1880,25,11,1880,3,1,0,8,3,0,7,1,0,0,0,0,0,1,1,1,1,2,0,8,3,0,3,2,3,1,0,1,73,73,7,0,7,49,0,49,0,0,0,0,0
141,141.00599670410156,350,GRC,640,TUR,1880,16,6,1880,25,2,1881,0,0,0,12,3,0,7,1,1,1,2,0,12,3,0,0,0,0,0,10,3,1,2,3,1,3,0,1,199,199,10,10,8,82,82,20,0,0,0,0,0
141,141.00599670410156,350,GRC,640,TUR,1881,16,6,1880,25,2,1881,4,1,0,12,3,0,7,1,1,1,2,0,12,3,0,0,0,0,0,10,3,1,2,3,1,3,0,2,57,256,10,10,8,82,82,20,0,0,0,0,0
141,141.00599670410156,640,TUR,350,GRC,1880,16,6,1880,25,2,1881,0,0,0,12,3,0,7,1,0,0,0,0,10,3,1,1,1,2,0,12,3,0,3,2,3,1,0,1,199,199,10,8,10,82,20,82,0,0,0,0,0
141,141.00599670410156,640,TUR,350,GRC,1881,16,6,1880,25,2,1881,3,1,0,12,3,0,7,1,0,0,0,0,10,3,1,1,1,2,0,12,3,0,3,2,3,1,0,2,57,256,10,8,10,82,20,82,0,0,0,0,0
141,141.0070037841797,365,RUS,640,TUR,1880,14,9,1880,25,11,1880,4,1,0,8,3,0,7,1,1,1,2,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,73,73,7,7,0,49,49,75,0,0,0,0,0
141,141.0070037841797,640,TUR,365,RUS,1880,14,9,1880,25,11,1880,3,1,0,8,3,0,7,1,0,0,0,0,0,1,1,1,1,2,0,8,3,0,3,2,3,1,0,1,73,73,7,0,7,49,82,49,0,0,0,0,0
142,142.00100708007812,365,RUS,640,TUR,1821,18,7,1821,10,8,1821,5,3,0,17,4,0,1,1,1,1,2,0,7,3,1,0,0,0,0,17,4,1,1,3,1,3,0,1,24,24,15,7,15,81,49,81,0,0,0,0,0
142,142.00100708007812,640,TUR,365,RUS,1821,18,7,1821,10,8,1821,5,3,0,17,4,0,1,1,0,0,0,0,17,4,1,1,1,2,0,7,3,1,3,1,3,1,0,1,24,24,15,15,7,81,81,49,0,0,0,0,0
144,144.00100708007812,2,USA,200,UKG,1854,9,7,1854,30,10,1854,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,8,3,1,1,3,1,3,0,1,114,114,16,16,7,65,65,49,0,0,0,0,0
144,144.00100708007812,200,UKG,2,USA,1854,9,7,1854,30,10,1854,5,3,0,19,4,0,1,1,0,0,0,0,8,3,1,1,1,2,0,19,4,1,3,1,3,1,0,1,114,114,16,7,16,65,49,65,0,0,0,0,0
145,145.00100708007812,2,USA,710,CHN,1927,5,1,1927,28,3,1927,5,3,0,19,4,1,7,1,1,1,2,-9,19,4,0,0,0,0,-9,18,4,1,2,3,1,3,0,1,83,83,16,16,17,65,65,75,0,0,0,0,0
145,145.00100708007812,710,CHN,2,USA,1927,5,1,1927,28,3,1927,5,3,0,19,4,1,7,1,0,0,0,-9,18,4,1,1,1,2,-9,19,4,0,3,2,3,1,0,1,83,83,16,17,16,65,75,65,0,0,0,0,0
145,145.0019989013672,200,UKG,710,CHN,1927,5,1,1927,28,3,1927,5,3,0,18,4,0,7,1,1,1,2,-9,18,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,83,83,17,17,0,75,75,49,0,0,0,0,0
145,145.0019989013672,710,CHN,200,UKG,1927,5,1,1927,28,3,1927,5,3,0,18,4,0,7,1,0,0,0,0,0,1,1,1,1,2,-9,18,4,1,3,1,3,1,0,1,83,83,17,0,17,75,49,75,0,0,0,0,0
145,145.0030059814453,220,FRN,710,CHN,1927,24,1,1927,28,3,1927,5,3,0,8,3,0,7,1,1,0,0,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,64,64,7,7,0,49,49,75,0,0,0,0,0
145,145.0030059814453,710,CHN,220,FRN,1927,24,1,1927,28,3,1927,5,3,0,8,3,0,7,1,0,0,0,0,0,1,1,1,0,0,0,8,3,0,3,2,3,1,0,1,64,64,7,0,7,49,75,49,0,0,0,0,0
145,145.00399780273438,230,SPN,710,CHN,1927,20,1,1927,28,3,1927,5,3,0,8,3,0,7,1,1,0,0,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,68,68,7,7,0,49,49,0,0,0,0,0,0
145,145.00399780273438,710,CHN,230,SPN,1927,20,1,1927,28,3,1927,5,3,0,8,3,0,7,1,0,0,0,0,0,1,1,1,0,0,0,8,3,0,3,2,3,1,0,1,68,68,7,0,7,49,0,49,0,0,0,0,0
145,145.0050048828125,235,POR,710,CHN,1927,20,1,1927,28,3,1927,5,3,0,8,3,0,7,1,1,0,0,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,68,68,7,7,0,49,49,0,0,0,0,0,0
145,145.0050048828125,710,CHN,235,POR,1927,20,1,1927,28,3,1927,5,3,0,8,3,0,7,1,0,0,0,0,0,1,1,1,0,0,0,8,3,0,3,2,3,1,0,1,68,68,7,0,7,49,0,49,0,0,0,0,0
145,145.00599670410156,325,ITA,710,CHN,1927,8,2,1927,28,3,1927,5,3,0,8,3,0,7,1,1,0,0,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,49,49,7,7,0,49,49,0,0,0,0,0,0
145,145.00599670410156,710,CHN,325,ITA,1927,8,2,1927,28,3,1927,5,3,0,8,3,0,7,1,0,0,0,0,0,1,1,1,0,0,0,8,3,0,3,2,3,1,0,1,49,49,7,0,7,49,0,49,0,0,0,0,0
145,145.0070037841797,710,CHN,740,JPN,1927,24,1,1927,28,3,1927,5,3,0,8,3,0,7,1,0,0,0,0,0,1,1,1,0,0,0,8,3,0,3,2,3,1,0,1,64,64,7,0,7,49,49,49,0,0,0,0,0
145,145.0070037841797,740,JPN,710,CHN,1927,24,1,1927,28,3,1927,5,3,0,8,3,0,7,1,1,0,0,0,8,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,64,64,7,7,0,49,49,49,0,0,0,0,0
146,146.00100708007812,200,UKG,640,TUR,1827,16,8,1827,30,4,1828,0,0,0,19,4,0,3,1,1,1,2,0,15,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,138,138,16,13,16,65,96,65,0,0,0,0,0
146,146.00100708007812,200,UKG,640,TUR,1828,16,8,1827,30,4,1828,1,2,6,19,4,0,3,1,1,1,2,1,15,4,1,0,0,0,6,19,4,1,1,3,1,3,0,2,122,260,16,13,16,65,96,65,0,0,0,0,0
146,146.00100708007812,640,TUR,200,UKG,1827,16,8,1827,30,4,1828,0,0,0,19,4,0,3,1,0,0,0,0,19,4,1,1,1,2,0,15,4,1,3,1,3,1,0,1,138,138,16,16,13,65,65,96,0,0,0,0,0
146,146.00100708007812,640,TUR,200,UKG,1828,16,8,1827,30,4,1828,2,2,6,19,4,0,3,1,0,0,0,6,19,4,1,1,1,2,1,15,4,1,3,1,3,1,0,2,122,260,16,16,13,65,65,96,0,0,0,0,0
146,146.0019989013672,220,FRN,640,TUR,1827,16,8,1827,30,4,1828,0,0,0,19,4,0,3,1,1,1,2,0,15,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,138,138,16,13,16,65,96,65,0,0,0,0,0
